statement,label,extracted_statement_ids,extracted_statement_texts
25 * 27 = 675,True,"[128000, 128011, 914, 353, 220, 1544, 284, 220, 21129, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>25 * 27 = 675<｜Assistant｜><think>
"
74 - 81 = -12,False,"[128000, 128011, 5728, 482, 220, 5932, 284, 482, 717, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>74 - 81 = -12<｜Assistant｜><think>
"
57 + 55 = 112,True,"[128000, 128011, 3226, 489, 220, 2131, 284, 220, 7261, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>57 + 55 = 112<｜Assistant｜><think>
"
66 * 63 = 4156,False,"[128000, 128011, 2287, 353, 220, 5495, 284, 220, 18136, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>66 * 63 = 4156<｜Assistant｜><think>
"
35 - 90 = -54,False,"[128000, 128011, 1758, 482, 220, 1954, 284, 482, 4370, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>35 - 90 = -54<｜Assistant｜><think>
"
8 - 16 = -8,True,"[128000, 128011, 23, 482, 220, 845, 284, 482, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>8 - 16 = -8<｜Assistant｜><think>
"
50 * 74 = 3704,False,"[128000, 128011, 1135, 353, 220, 5728, 284, 220, 14648, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>50 * 74 = 3704<｜Assistant｜><think>
"
38 - 50 = -12,True,"[128000, 128011, 1987, 482, 220, 1135, 284, 482, 717, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>38 - 50 = -12<｜Assistant｜><think>
"
83 - 13 = 71,False,"[128000, 128011, 6069, 482, 220, 1032, 284, 220, 6028, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>83 - 13 = 71<｜Assistant｜><think>
"
22 * 36 = 796,False,"[128000, 128011, 1313, 353, 220, 1927, 284, 220, 24832, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>22 * 36 = 796<｜Assistant｜><think>
"
95 + 32 = 127,True,"[128000, 128011, 2721, 489, 220, 843, 284, 220, 6804, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>95 + 32 = 127<｜Assistant｜><think>
"
47 + 31 = 78,True,"[128000, 128011, 2618, 489, 220, 2148, 284, 220, 2495, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>47 + 31 = 78<｜Assistant｜><think>
"
5 * 42 = 210,True,"[128000, 128011, 20, 353, 220, 2983, 284, 220, 8848, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>5 * 42 = 210<｜Assistant｜><think>
"
47 + 96 = 143,True,"[128000, 128011, 2618, 489, 220, 4161, 284, 220, 10290, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>47 + 96 = 143<｜Assistant｜><think>
"
43 * 80 = 3440,True,"[128000, 128011, 3391, 353, 220, 1490, 284, 220, 17451, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>43 * 80 = 3440<｜Assistant｜><think>
"
86 + 39 = 125,True,"[128000, 128011, 4218, 489, 220, 2137, 284, 220, 6549, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>86 + 39 = 125<｜Assistant｜><think>
"
38 * 90 = 3420,True,"[128000, 128011, 1987, 353, 220, 1954, 284, 220, 17590, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>38 * 90 = 3420<｜Assistant｜><think>
"
3 + 25 = 28,True,"[128000, 128011, 18, 489, 220, 914, 284, 220, 1591, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>3 + 25 = 28<｜Assistant｜><think>
"
70 + 77 = 150,False,"[128000, 128011, 2031, 489, 220, 2813, 284, 220, 3965, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>70 + 77 = 150<｜Assistant｜><think>
"
60 * 56 = 3359,False,"[128000, 128011, 1399, 353, 220, 3487, 284, 220, 16596, 24, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>60 * 56 = 3359<｜Assistant｜><think>
"
11 + 76 = 92,False,"[128000, 128011, 806, 489, 220, 4767, 284, 220, 6083, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>11 + 76 = 92<｜Assistant｜><think>
"
73 - 44 = 24,False,"[128000, 128011, 5958, 482, 220, 2096, 284, 220, 1187, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>73 - 44 = 24<｜Assistant｜><think>
"
3 * 30 = 92,False,"[128000, 128011, 18, 353, 220, 966, 284, 220, 6083, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>3 * 30 = 92<｜Assistant｜><think>
"
56 * 46 = 2576,True,"[128000, 128011, 3487, 353, 220, 2790, 284, 220, 15574, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>56 * 46 = 2576<｜Assistant｜><think>
"
78 * 10 = 782,False,"[128000, 128011, 2495, 353, 220, 605, 284, 220, 23833, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>78 * 10 = 782<｜Assistant｜><think>
"
