statement,label,country,cities,stated_k,actual_k
"Exactly 3 of the following cities are in Germany: Balikpapan, Dortmund, Sukkur, Koeln, Nuremberg.",1,Germany,"('Balikpapan', 'Dortmund', 'Koeln', 'Nuremberg', 'Sukkur')",3,3
"Exactly 2 of the following cities are in Vietnam: Xianyang, Haiphong, Florianopolis, Vinh, Bareilly.",1,Vietnam,"('Bareilly', 'Florianopolis', 'Haiphong', 'Vinh', 'Xianyang')",2,2
"Exactly 4 of the following cities are in Brazil: Maceio, Belford Roxo, Sangli, Duque de Caxias, Londrina.",1,Brazil,"('Belford Roxo', 'Duque de Caxias', 'Londrina', 'Maceio', 'Sangli')",4,4
"Exactly 1 of the following cities are in Eritrea: Juiz de Fora, Aihara, Asmara, Hangzhou, Niluefer.",1,Eritrea,"('Aihara', 'Asmara', 'Hangzhou', 'Juiz de Fora', 'Niluefer')",1,1
"Exactly 2 of the following cities are in Hungary: Budapest, Istanbul, Zaria, Cancun, Nanded.",0,Hungary,"('Budapest', 'Cancun', 'Istanbul', 'Nanded', 'Zaria')",2,1
"Exactly 1 of the following cities are in Malaysia: Zhumadian, Khabarovsk, Jiaozuo, Cangzhou, Pasir Gudang.",1,Malaysia,"('Cangzhou', 'Jiaozuo', 'Khabarovsk', 'Pasir Gudang', 'Zhumadian')",1,1
"Exactly 4 of the following cities are in Syria: Latakia, Homs, Ar Raqqah, Aleppo, Kakamega.",1,Syria,"('Aleppo', 'Ar Raqqah', 'Homs', 'Kakamega', 'Latakia')",4,4
"Exactly 5 of the following cities are in Malaysia: Iskandar Puteri, Rajshahi, Bukit Rahman Putra, Nova Iguacu, Pelentong.",0,Malaysia,"('Bukit Rahman Putra', 'Iskandar Puteri', 'Nova Iguacu', 'Pelentong', 'Rajshahi')",5,3
"Exactly 3 of the following cities are in Venezuela: Maturin, Maracaibo, Caracas, Osogbo, Barquisimeto.",0,Venezuela,"('Barquisimeto', 'Caracas', 'Maracaibo', 'Maturin', 'Osogbo')",3,4
"Exactly 0 of the following cities are in the United States: Izmir, Kampala, Oklahoma City, Seattle, New South Memphis.",0,the United States,"('Izmir', 'Kampala', 'New South Memphis', 'Oklahoma City', 'Seattle')",0,3
"Exactly 5 of the following cities are in Malaysia: Shah Alam, Iskandar Puteri, Pelentong, Johor Bahru, Kuantan.",1,Malaysia,"('Iskandar Puteri', 'Johor Bahru', 'Kuantan', 'Pelentong', 'Shah Alam')",5,5
"Exactly 4 of the following cities are in Venezuela: Maturin, Barquisimeto, Maracaibo, Caracas, Yangquan.",1,Venezuela,"('Barquisimeto', 'Caracas', 'Maracaibo', 'Maturin', 'Yangquan')",4,4
"Exactly 2 of the following cities are in South Africa: Busan, Xuancheng, Evaton, Bareilly, Benoni.",1,South Africa,"('Bareilly', 'Benoni', 'Busan', 'Evaton', 'Xuancheng')",2,2
"Exactly 2 of the following cities are in Timor-Leste: Sialkot, Banjarmasin, Arusha, Mianzhu, Deyang, Sichuan, Puducherry.",0,Timor-Leste,"('Arusha', 'Banjarmasin', 'Mianzhu, Deyang, Sichuan', 'Puducherry', 'Sialkot')",2,0
"Exactly 1 of the following cities are in Armenia: Kuecuekcekmece, Bilimora, Shangrao, New Kingston, Vilnius.",0,Armenia,"('Bilimora', 'Kuecuekcekmece', 'New Kingston', 'Shangrao', 'Vilnius')",1,0
"Exactly 2 of the following cities are in Turkey: Cankaya, Cabinda, Bursa, Harbin, Qinzhou.",1,Turkey,"('Bursa', 'Cabinda', 'Cankaya', 'Harbin', 'Qinzhou')",2,2
"Exactly 5 of the following cities are in Malaysia: Ipoh, Soacha, Bukit Rahman Putra, Mukim Pulai, Sungai Petani.",0,Malaysia,"('Bukit Rahman Putra', 'Ipoh', 'Mukim Pulai', 'Soacha', 'Sungai Petani')",5,4
"Exactly 2 of the following cities are in Mali: Mexico City, Loni, Riga, Tokyo, Bobo-Dioulasso.",0,Mali,"('Bobo-Dioulasso', 'Loni', 'Mexico City', 'Riga', 'Tokyo')",2,0
"Exactly 5 of the following cities are in Japan: Yangquan, Rui'an, Nairobi, Kumamoto, Kagoshima.",0,Japan,"('Kagoshima', 'Kumamoto', 'Nairobi', ""Rui'an"", 'Yangquan')",5,2
"Exactly 2 of the following cities are in Brazil: Faisalabad, Sao Jose dos Campos, Barranquilla, Balbala, Florianopolis.",1,Brazil,"('Balbala', 'Barranquilla', 'Faisalabad', 'Florianopolis', 'Sao Jose dos Campos')",2,2
"Exactly 0 of the following cities are in Burkina Faso: Pontianak, Borivli, Maceio, Contagem, Saratov.",1,Burkina Faso,"('Borivli', 'Contagem', 'Maceio', 'Pontianak', 'Saratov')",0,0
"Exactly 3 of the following cities are in Pakistan: Gujranwala, Ibague, Okara, Mbuji-Mayi, Arifwala.",1,Pakistan,"('Arifwala', 'Gujranwala', 'Ibague', 'Mbuji-Mayi', 'Okara')",3,3
"Exactly 3 of the following cities are in Iran: Yangpu, Kermanshah, Zahedan, Cabinda, Ahvaz.",1,Iran,"('Ahvaz', 'Cabinda', 'Kermanshah', 'Yangpu', 'Zahedan')",3,3
"Exactly 0 of the following cities are in Bangladesh: Mohammadpur, Shymkent, Chattogram, Wroclaw, Rajshahi.",0,Bangladesh,"('Chattogram', 'Mohammadpur', 'Rajshahi', 'Shymkent', 'Wroclaw')",0,3
"Exactly 3 of the following cities are in Portugal: Mersin, Cuautitlan Izcalli, Bien Hoa, Feira de Santana, Changshu.",0,Portugal,"('Bien Hoa', 'Changshu', 'Cuautitlan Izcalli', 'Feira de Santana', 'Mersin')",3,0
"Exactly 3 of the following cities are in Kenya: Kakamega, Mombasa, Nakuru, Sadr City, Nairobi.",0,Kenya,"('Kakamega', 'Mombasa', 'Nairobi', 'Nakuru', 'Sadr City')",3,4
"Exactly 2 of the following cities are in Turkmenistan: Dushanbe, Ajmer, Hubballi, Changwon, Baotou.",0,Turkmenistan,"('Ajmer', 'Baotou', 'Changwon', 'Dushanbe', 'Hubballi')",2,0
"Exactly 0 of the following cities are in Syria: Latakia, Homs, Suginami, Stockholm, Gurugram.",0,Syria,"('Gurugram', 'Homs', 'Latakia', 'Stockholm', 'Suginami')",0,2
"Exactly 2 of the following cities are in the Philippines: Juiz de Fora, Rawalpindi, Surat, Tonghua, Marrakesh.",0,the Philippines,"('Juiz de Fora', 'Marrakesh', 'Rawalpindi', 'Surat', 'Tonghua')",2,0
"Exactly 1 of the following cities are in Mauritania: Bokaro, Nouakchott, Ecatepec de Morelos, Bujumbura, Budapest.",1,Mauritania,"('Bokaro', 'Budapest', 'Bujumbura', 'Ecatepec de Morelos', 'Nouakchott')",1,1
"Exactly 0 of the following cities are in Andorra: Nagpur, Jajmau, Nowrangapur, Asansol, Astana.",1,Andorra,"('Asansol', 'Astana', 'Jajmau', 'Nagpur', 'Nowrangapur')",0,0
"Exactly 2 of the following cities are in Brazil: Orenburg, Feira de Santana, Amman, Sao Bernardo do Campo, Islamabad.",1,Brazil,"('Amman', 'Feira de Santana', 'Islamabad', 'Orenburg', 'Sao Bernardo do Campo')",2,2
"Exactly 2 of the following cities are in Japan: Benxi, Nagoya, Edogawe, Setagaya, Matsuyama.",0,Japan,"('Benxi', 'Edogawe', 'Matsuyama', 'Nagoya', 'Setagaya')",2,4
"Exactly 2 of the following cities are in Tanzania: Sevastopol, Chattogram, Sorocaba, Dodoma, Arusha.",1,Tanzania,"('Arusha', 'Chattogram', 'Dodoma', 'Sevastopol', 'Sorocaba')",2,2
"Exactly 0 of the following cities are in Turkmenistan: Beirut, Kashgar, Ashgabat, Tegucigalpa, Bukavu.",0,Turkmenistan,"('Ashgabat', 'Beirut', 'Bukavu', 'Kashgar', 'Tegucigalpa')",0,1
"Exactly 1 of the following cities are in Morocco: Fes, Tangier, Agadir, Puning, Marrakesh.",0,Morocco,"('Agadir', 'Fes', 'Marrakesh', 'Puning', 'Tangier')",1,4
"Exactly 4 of the following cities are in Colombia: Cucuta, Ibague, Soacha, Bucaramanga, Arifwala.",1,Colombia,"('Arifwala', 'Bucaramanga', 'Cucuta', 'Ibague', 'Soacha')",4,4
"Exactly 5 of the following cities are in Uzbekistan: Andijon, Kumamoto, Yibin, Ibadan, Phnom Penh.",0,Uzbekistan,"('Andijon', 'Ibadan', 'Kumamoto', 'Phnom Penh', 'Yibin')",5,1
"Exactly 3 of the following cities are in South Korea: Kimhae, Antalya, Sultanah, Helsinki, Samarkand.",0,South Korea,"('Antalya', 'Helsinki', 'Kimhae', 'Samarkand', 'Sultanah')",3,1
"Exactly 2 of the following cities are in Saudi Arabia: Fuxin, Ta'if, Madinah, Semarang, Buraydah.",0,Saudi Arabia,"('Buraydah', 'Fuxin', 'Madinah', 'Semarang', ""Ta'if"")",2,3
"Exactly 0 of the following cities are in Japan: Okayama, Adachi, Tokyo, Sapporo, Kumamoto.",0,Japan,"('Adachi', 'Kumamoto', 'Okayama', 'Sapporo', 'Tokyo')",0,5
"Exactly 1 of the following cities are in Angola: Kikolo, Golfe, Lubango, Benguela, Handan.",0,Angola,"('Benguela', 'Golfe', 'Handan', 'Kikolo', 'Lubango')",1,4
"Exactly 3 of the following cities are in Peru: Guiyang, Jiangmen, Pune, Bucharest, Cixi.",0,Peru,"('Bucharest', 'Cixi', 'Guiyang', 'Jiangmen', 'Pune')",3,0
"Exactly 4 of the following cities are in Syria: Aleppo, Ar Raqqah, Latakia, Shubra al Khaymah, Huaibei.",0,Syria,"('Aleppo', 'Ar Raqqah', 'Huaibei', 'Latakia', 'Shubra al Khaymah')",4,3
"Exactly 4 of the following cities are in Panama: Joao Pessoa, Rangpur, Changchun, Sadr City, Karbala.",0,Panama,"('Changchun', 'Joao Pessoa', 'Karbala', 'Rangpur', 'Sadr City')",4,0
"Exactly 0 of the following cities are in Liechtenstein: Mysuru, Jiamusi, Yaroslavl, Jabalpur, Bayan Nur.",1,Liechtenstein,"('Bayan Nur', 'Jabalpur', 'Jiamusi', 'Mysuru', 'Yaroslavl')",0,0
"Exactly 2 of the following cities are in Pakistan: Arifwala, Agadir, Hue, Cotonou, Sialkot.",1,Pakistan,"('Agadir', 'Arifwala', 'Cotonou', 'Hue', 'Sialkot')",2,2
"Exactly 2 of the following cities are in South Africa: Pest, Thembisa, Soshanguve, Fes, Tangerang.",1,South Africa,"('Fes', 'Pest', 'Soshanguve', 'Tangerang', 'Thembisa')",2,2
"Exactly 0 of the following cities are in Bulgaria: Gaziantep, Cuiaba, Ndola, Suginami, Johor Bahru.",1,Bulgaria,"('Cuiaba', 'Gaziantep', 'Johor Bahru', 'Ndola', 'Suginami')",0,0
"Exactly 3 of the following cities are in the Democratic Republic of the Congo: Kinshasa, Tshikapa, Kikwit, Dhanbad, Tashkent.",1,the Democratic Republic of the Congo,"('Dhanbad', 'Kikwit', 'Kinshasa', 'Tashkent', 'Tshikapa')",3,3
"Exactly 2 of the following cities are in Ghana: Bangkok, Kumasi, Assiut, Koeln, Cucuta.",0,Ghana,"('Assiut', 'Bangkok', 'Cucuta', 'Koeln', 'Kumasi')",2,1
"Exactly 1 of the following cities are in Zimbabwe: Tasikmalaya, Bulawayo, Harare, Qinzhou, Deyang.",0,Zimbabwe,"('Bulawayo', 'Deyang', 'Harare', 'Qinzhou', 'Tasikmalaya')",1,2
"Exactly 2 of the following cities are in Germany: Munich, Frankfurt am Main, Gqeberha, Kanayannur, Koeln.",0,Germany,"('Frankfurt am Main', 'Gqeberha', 'Kanayannur', 'Koeln', 'Munich')",2,3
"Exactly 4 of the following cities are in Brazil: Londrina, Cuiaba, Porto Alegre, Sao Bernardo do Campo, Laibin.",1,Brazil,"('Cuiaba', 'Laibin', 'Londrina', 'Porto Alegre', 'Sao Bernardo do Campo')",4,4
"Exactly 3 of the following cities are in South Korea: Al Mawsil al Jadidah, Kisangani, Pudong, Ra's Bayrut, Benguela.",0,South Korea,"('Al Mawsil al Jadidah', 'Benguela', 'Kisangani', 'Pudong', ""Ra's Bayrut"")",3,0
"Exactly 4 of the following cities are in Tunisia: Jabalpur, Jakarta, Bucaramanga, Tashkent, Suwon.",0,Tunisia,"('Bucaramanga', 'Jabalpur', 'Jakarta', 'Suwon', 'Tashkent')",4,0
"Exactly 5 of the following cities are in Burundi: Cancun, Ufa, Gwalior, Tegucigalpa, Comilla.",0,Burundi,"('Cancun', 'Comilla', 'Gwalior', 'Tegucigalpa', 'Ufa')",5,0
"Exactly 5 of the following cities are in the Democratic Republic of the Congo: Kinshasa, Tshikapa, Kananga, Kisangani, Kikwit.",1,the Democratic Republic of the Congo,"('Kananga', 'Kikwit', 'Kinshasa', 'Kisangani', 'Tshikapa')",5,5
"Exactly 5 of the following cities are in Vietnam: Ho Chi Minh City, Haiphong, Thuan An, Da Nang, Thu GJuc.",1,Vietnam,"('Da Nang', 'Haiphong', 'Ho Chi Minh City', 'Thu GJuc', 'Thuan An')",5,5
"Exactly 2 of the following cities are in South Korea: Accra, Goyang-si, Seongnam-si, Almaty, Bamako.",1,South Korea,"('Accra', 'Almaty', 'Bamako', 'Goyang-si', 'Seongnam-si')",2,2
"Exactly 3 of the following cities are in Tonga: Ansan-si, Helsinki, Rahim Yar Khan, Karachi, Caracas.",0,Tonga,"('Ansan-si', 'Caracas', 'Helsinki', 'Karachi', 'Rahim Yar Khan')",3,0
"Exactly 3 of the following cities are in Saudi Arabia: Ulan Bator, Sultanah, Najran, Ha'il, Maceio.",1,Saudi Arabia,"(""Ha'il"", 'Maceio', 'Najran', 'Sultanah', 'Ulan Bator')",3,3
"Exactly 0 of the following cities are in Antigua and Barbuda: Homs, Tlalpan, Nairobi, Bhopal, Santo Domingo Este.",1,Antigua and Barbuda,"('Bhopal', 'Homs', 'Nairobi', 'Santo Domingo Este', 'Tlalpan')",0,0
"Exactly 1 of the following cities are in Timor-Leste: Ya'an, Duque de Caxias, Yibin, Latakia, Golfe.",0,Timor-Leste,"('Duque de Caxias', 'Golfe', 'Latakia', ""Ya'an"", 'Yibin')",1,0
"Exactly 5 of the following cities are in Austria: Ujjain, Saint Petersburg, Yunfu, Hanzhong, The Bronx.",0,Austria,"('Hanzhong', 'Saint Petersburg', 'The Bronx', 'Ujjain', 'Yunfu')",5,0
"Exactly 3 of the following cities are in Argentina: Caloocan, Mar del Plata, San Miguel de Tucuman, Arak, Salta.",1,Argentina,"('Arak', 'Caloocan', 'Mar del Plata', 'Salta', 'San Miguel de Tucuman')",3,3
"Exactly 2 of the following cities are in Cyprus: Reynosa, Ipoh, Peshawar, Laiwu, Santiago de los Caballeros.",0,Cyprus,"('Ipoh', 'Laiwu', 'Peshawar', 'Reynosa', 'Santiago de los Caballeros')",2,0
"Exactly 5 of the following cities are in France: Bangkok, Toulouse, Homs, Yangon, Hohhot.",0,France,"('Bangkok', 'Hohhot', 'Homs', 'Toulouse', 'Yangon')",5,1
"Exactly 1 of the following cities are in Indonesia: Sanmenxia, Assiut, Gqeberha, Camayenne, Bogor.",1,Indonesia,"('Assiut', 'Bogor', 'Camayenne', 'Gqeberha', 'Sanmenxia')",1,1
"Exactly 3 of the following cities are in Germany: Tegucigalpa, Rajkot, Matola, Tlalpan, Pasig City.",0,Germany,"('Matola', 'Pasig City', 'Rajkot', 'Tegucigalpa', 'Tlalpan')",3,0
"Exactly 1 of the following cities are in Malaysia: Incheon, Arak, Eskisehir, Johor Bahru, Irkutsk.",1,Malaysia,"('Arak', 'Eskisehir', 'Incheon', 'Irkutsk', 'Johor Bahru')",1,1
"Exactly 5 of the following cities are in South Africa: Panjin, Dodoma, Rasapudipalem, Ibb, Kobe.",0,South Africa,"('Dodoma', 'Ibb', 'Kobe', 'Panjin', 'Rasapudipalem')",5,0
"Exactly 5 of the following cities are in China: Muzaffarabad, Baise, Enugu, Suez, Chattogram.",0,China,"('Baise', 'Chattogram', 'Enugu', 'Muzaffarabad', 'Suez')",5,1
"Exactly 2 of the following cities are in the United Arab Emirates: Abu Dhabi, Al Ain City, Bijie, Lome, Iskandar Puteri.",1,the United Arab Emirates,"('Abu Dhabi', 'Al Ain City', 'Bijie', 'Iskandar Puteri', 'Lome')",2,2
"Exactly 1 of the following cities are in Nicaragua: Naberezhnyye Chelny, Korla, Managua, Teresina, Ludhiana.",1,Nicaragua,"('Korla', 'Ludhiana', 'Managua', 'Naberezhnyye Chelny', 'Teresina')",1,1
"Exactly 0 of the following cities are in India: Cimahi, Makhachkala, Tiruppur, Maiduguri, Bukavu.",0,India,"('Bukavu', 'Cimahi', 'Maiduguri', 'Makhachkala', 'Tiruppur')",0,1
"Exactly 5 of the following cities are in Lebanon: Navi Mumbai, Beirut, Bishkek, Ra's Bayrut, Assiut.",0,Lebanon,"('Assiut', 'Beirut', 'Bishkek', 'Navi Mumbai', ""Ra's Bayrut"")",5,2
"Exactly 0 of the following cities are in South Korea: Jilin, Suwon, Incheon, Budta, Seoul.",0,South Korea,"('Budta', 'Incheon', 'Jilin', 'Seoul', 'Suwon')",0,3
"Exactly 2 of the following cities are in Tajikistan: Panjin, Cankaya, Cebu City, Kolhapur, Dushanbe.",0,Tajikistan,"('Cankaya', 'Cebu City', 'Dushanbe', 'Kolhapur', 'Panjin')",2,1
"Exactly 1 of the following cities are in Bulgaria: Quebec, Sofia, Daqing, Pelentong, Hamadan.",1,Bulgaria,"('Daqing', 'Hamadan', 'Pelentong', 'Quebec', 'Sofia')",1,1
"Exactly 5 of the following cities are in Estonia: Sofia, Luohu District, Bucheon-si, Kermanshah, Al Mawsil al Jadidah.",0,Estonia,"('Al Mawsil al Jadidah', 'Bucheon-si', 'Kermanshah', 'Luohu District', 'Sofia')",5,0
"Exactly 3 of the following cities are in Japan: Shizuoka, Bhilai, Chelyabinsk, Kagoshima, Kumamoto.",1,Japan,"('Bhilai', 'Chelyabinsk', 'Kagoshima', 'Kumamoto', 'Shizuoka')",3,3
"Exactly 4 of the following cities are in Indonesia: Bekasi, Batam, Tirunelveli, Semarang, Denpasar.",1,Indonesia,"('Batam', 'Bekasi', 'Denpasar', 'Semarang', 'Tirunelveli')",4,4
"Exactly 2 of the following cities are in Germany: Muzaffarabad, Baotou, Taicang, Dortmund, Leipzig.",1,Germany,"('Baotou', 'Dortmund', 'Leipzig', 'Muzaffarabad', 'Taicang')",2,2
"Exactly 3 of the following cities are in Uzbekistan: Rostov-on-Don, Tashkent, Namangan, Qingpu, Samarkand.",1,Uzbekistan,"('Namangan', 'Qingpu', 'Rostov-on-Don', 'Samarkand', 'Tashkent')",3,3
"Exactly 2 of the following cities are in Russia: Chelyabinsk, Xianyang, Ordos, Weihai, Lipetsk.",1,Russia,"('Chelyabinsk', 'Lipetsk', 'Ordos', 'Weihai', 'Xianyang')",2,2
"Exactly 4 of the following cities are in Yemen: Mukalla, Ibb, Cebu City, Taiz, Aden.",1,Yemen,"('Aden', 'Cebu City', 'Ibb', 'Mukalla', 'Taiz')",4,4
"Exactly 5 of the following cities are in the Democratic Republic of the Congo: Tshikapa, Soweto, Mbuji-Mayi, Heroica Matamoros, Carrefour.",0,the Democratic Republic of the Congo,"('Carrefour', 'Heroica Matamoros', 'Mbuji-Mayi', 'Soweto', 'Tshikapa')",5,2
"Exactly 3 of the following cities are in Bangladesh: Contagem, Ulhasnagar, Najafgarh, Victoria de Durango, Paranaque City.",0,Bangladesh,"('Contagem', 'Najafgarh', 'Paranaque City', 'Ulhasnagar', 'Victoria de Durango')",3,0
"Exactly 3 of the following cities are in Zambia: Lusaka, Juiz de Fora, Kitwe, Ndola, Mersin.",1,Zambia,"('Juiz de Fora', 'Kitwe', 'Lusaka', 'Mersin', 'Ndola')",3,3
"Exactly 2 of the following cities are in Cameroon: Libreville, Yaounde, Bobo-Dioulasso, Xinyu, Douala.",1,Cameroon,"('Bobo-Dioulasso', 'Douala', 'Libreville', 'Xinyu', 'Yaounde')",2,2
"Exactly 1 of the following cities are in Syria: Hebi, Aleppo, Tashkent, Homs, Kermanshah.",0,Syria,"('Aleppo', 'Hebi', 'Homs', 'Kermanshah', 'Tashkent')",1,2
"Exactly 2 of the following cities are in Malaysia: Xiamen, Kota Kuala Muda, Nagoya, Tucson, Ufa.",0,Malaysia,"('Kota Kuala Muda', 'Nagoya', 'Tucson', 'Ufa', 'Xiamen')",2,1
"Exactly 3 of the following cities are in Ukraine: Kryvyy Rih, Bamako, Dnipro, Sevastopol, Lviv.",0,Ukraine,"('Bamako', 'Dnipro', 'Kryvyy Rih', 'Lviv', 'Sevastopol')",3,4
"Exactly 3 of the following cities are in Zambia: Tlalpan, Ndola, Zhanjiang, Kitwe, Lusaka.",1,Zambia,"('Kitwe', 'Lusaka', 'Ndola', 'Tlalpan', 'Zhanjiang')",3,3
"Exactly 5 of the following cities are in Brazil: Recife, Porto Alegre, Juiz de Fora, Londrina, Aracaju.",1,Brazil,"('Aracaju', 'Juiz de Fora', 'Londrina', 'Porto Alegre', 'Recife')",5,5
"Exactly 1 of the following cities are in the United States: Xianning, Visakhapatnam, Dera Ismail Khan, Iztapalapa, Benin City.",0,the United States,"('Benin City', 'Dera Ismail Khan', 'Iztapalapa', 'Visakhapatnam', 'Xianning')",1,0
"Exactly 5 of the following cities are in India: Dharavi, Tirunelveli, Bikaner, Nanded, Loni.",1,India,"('Bikaner', 'Dharavi', 'Loni', 'Nanded', 'Tirunelveli')",5,5
"Exactly 4 of the following cities are in Venezuela: Maracaibo, Kikolo, Barquisimeto, Caracas, Maturin.",1,Venezuela,"('Barquisimeto', 'Caracas', 'Kikolo', 'Maracaibo', 'Maturin')",4,4
"Exactly 3 of the following cities are in Fiji: Seattle, Qui Nhon, Dehradun, Seoul, Nakuru.",0,Fiji,"('Dehradun', 'Nakuru', 'Qui Nhon', 'Seattle', 'Seoul')",3,0
"Exactly 0 of the following cities are in Vietnam: Mbuji-Mayi, Bangkok, Rizhao, Yangquan, Hohhot.",1,Vietnam,"('Bangkok', 'Hohhot', 'Mbuji-Mayi', 'Rizhao', 'Yangquan')",0,0
"Exactly 2 of the following cities are in Zambia: Kitwe, Winnipeg, Shijiazhuang, Ndola, Prayagraj.",1,Zambia,"('Kitwe', 'Ndola', 'Prayagraj', 'Shijiazhuang', 'Winnipeg')",2,2
"Exactly 5 of the following cities are in Iran: Karaj, Arak, Tabriz, Hamadan, Isfahan.",1,Iran,"('Arak', 'Hamadan', 'Isfahan', 'Karaj', 'Tabriz')",5,5
"Exactly 4 of the following cities are in Ukraine: Odesa, Koeln, Kyiv, Dnipro, Lviv.",1,Ukraine,"('Dnipro', 'Koeln', 'Kyiv', 'Lviv', 'Odesa')",4,4
"Exactly 0 of the following cities are in Colombia: Soacha, Cucuta, Mexicali, Ibague, Aleppo.",0,Colombia,"('Aleppo', 'Cucuta', 'Ibague', 'Mexicali', 'Soacha')",0,3
"Exactly 1 of the following cities are in Nepal: Sapporo, Haiphong, Guayaquil, Pokhara, Kathmandu.",0,Nepal,"('Guayaquil', 'Haiphong', 'Kathmandu', 'Pokhara', 'Sapporo')",1,2
"Exactly 2 of the following cities are in Senegal: Cixi, Pikine, Gaziantep, Dakar, Najran.",1,Senegal,"('Cixi', 'Dakar', 'Gaziantep', 'Najran', 'Pikine')",2,2
"Exactly 2 of the following cities are in Russia: Orenburg, Tomsk, Naberezhnyye Chelny, Abobo, Krasnoyarsk.",0,Russia,"('Abobo', 'Krasnoyarsk', 'Naberezhnyye Chelny', 'Orenburg', 'Tomsk')",2,4
"Exactly 4 of the following cities are in the Philippines: Muntinlupa, Makati City, Caloocan, Shah Alam, Pasig City.",1,the Philippines,"('Caloocan', 'Makati City', 'Muntinlupa', 'Pasig City', 'Shah Alam')",4,4
"Exactly 0 of the following cities are in Poland: Fes, Lodz, Wroclaw, Bishkek, Pingdingshan.",0,Poland,"('Bishkek', 'Fes', 'Lodz', 'Pingdingshan', 'Wroclaw')",0,2
"Exactly 3 of the following cities are in the Dominican Republic: Santiago de los Caballeros, Santo Domingo Oeste, Novosibirsk, Bokaro, Santo Domingo Este.",1,the Dominican Republic,"('Bokaro', 'Novosibirsk', 'Santiago de los Caballeros', 'Santo Domingo Este', 'Santo Domingo Oeste')",3,3
"Exactly 1 of the following cities are in Laos: Tiruchirappalli, Leipzig, Latakia, Bhopal, Vientiane.",1,Laos,"('Bhopal', 'Latakia', 'Leipzig', 'Tiruchirappalli', 'Vientiane')",1,1
"Exactly 3 of the following cities are in Monaco: Ulsan, Langfang, Mar del Plata, Changchun, Zunyi.",0,Monaco,"('Changchun', 'Langfang', 'Mar del Plata', 'Ulsan', 'Zunyi')",3,0
"Exactly 4 of the following cities are in Kazakhstan: Astana, Shymkent, Aktobe, Xuhui, Almaty.",1,Kazakhstan,"('Aktobe', 'Almaty', 'Astana', 'Shymkent', 'Xuhui')",4,4
"Exactly 0 of the following cities are in Mozambique: Beira, Nampula, Maputo, Batam, Matola.",0,Mozambique,"('Batam', 'Beira', 'Maputo', 'Matola', 'Nampula')",0,4
"Exactly 1 of the following cities are in Algeria: Algiers, Chennai, Kolkata, Perm, Bareilly.",1,Algeria,"('Algiers', 'Bareilly', 'Chennai', 'Kolkata', 'Perm')",1,1
"Exactly 5 of the following cities are in Bangladesh: Rangpur, Calumbo, Mirpur Model Thana, Rajshahi, Pallabi.",0,Bangladesh,"('Calumbo', 'Mirpur Model Thana', 'Pallabi', 'Rajshahi', 'Rangpur')",5,4
