statement,label,country,cities,stated_k,actual_k
"Exactly 0 of the following cities are in El Salvador: Tijuana, Sukkur.",1,El Salvador,"('Sukkur', 'Tijuana')",0,0
"Exactly 0 of the following cities are in Germany: Sanaa, Aden.",1,Germany,"('Aden', 'Sanaa')",0,0
"Exactly 0 of the following cities are in Liechtenstein: Baoji, Paranaque City.",1,Liechtenstein,"('Baoji', 'Paranaque City')",0,0
"Exactly 1 of the following cities are in Lesotho: Najafgarh, Homs.",0,Lesotho,"('Homs', 'Najafgarh')",1,0
"Exactly 1 of the following cities are in Guinea: Camayenne, Pyongyang.",1,Guinea,"('Camayenne', 'Pyongyang')",1,1
"Exactly 1 of the following cities are in Sweden: Taguig, Stockholm.",1,Sweden,"('Stockholm', 'Taguig')",1,1
"Exactly 2 of the following cities are in Saint Vincent and the Grenadines: Weinan, Lyon.",0,Saint Vincent and the Grenadines,"('Lyon', 'Weinan')",2,0
"Exactly 2 of the following cities are in Iran: Ahvaz, Qom.",1,Iran,"('Ahvaz', 'Qom')",2,2
"Exactly 2 of the following cities are in Yemen: Al Hudaydah, Yingkou.",0,Yemen,"('Al Hudaydah', 'Yingkou')",2,1
"Exactly 1 of the following cities are in Comoros: Pyongyang, Phnom Penh.",0,Comoros,"('Phnom Penh', 'Pyongyang')",1,0
"Exactly 2 of the following cities are in Egypt: Al Mahallah al Kubra, Al Fayyum.",1,Egypt,"('Al Fayyum', 'Al Mahallah al Kubra')",2,2
"Exactly 0 of the following cities are in Monaco: Tokyo, Giza.",1,Monaco,"('Giza', 'Tokyo')",0,0
"Exactly 2 of the following cities are in Vietnam: Tehran, Sanming.",0,Vietnam,"('Sanming', 'Tehran')",2,0
"Exactly 0 of the following cities are in Moldova: Narela, Chisinau.",0,Moldova,"('Chisinau', 'Narela')",0,1
"Exactly 1 of the following cities are in New Zealand: Hermosillo, Faridabad.",0,New Zealand,"('Faridabad', 'Hermosillo')",1,0
"Exactly 2 of the following cities are in Mozambique: Soweto, Nampula.",0,Mozambique,"('Nampula', 'Soweto')",2,1
"Exactly 2 of the following cities are in Tanzania: Arusha, Hongkou.",0,Tanzania,"('Arusha', 'Hongkou')",2,1
"Exactly 2 of the following cities are in Syria: Homs, Latakia.",1,Syria,"('Homs', 'Latakia')",2,2
"Exactly 0 of the following cities are in the Democratic Republic of the Congo: Kinshasa, Bukavu.",0,the Democratic Republic of the Congo,"('Bukavu', 'Kinshasa')",0,2
"Exactly 2 of the following cities are in China: Kagoshima, Battagram.",0,China,"('Battagram', 'Kagoshima')",2,0
"Exactly 0 of the following cities are in Somalia: Weinan, Thane.",1,Somalia,"('Thane', 'Weinan')",0,0
"Exactly 2 of the following cities are in China: Jiaozuo, Zhumadian.",1,China,"('Jiaozuo', 'Zhumadian')",2,2
"Exactly 1 of the following cities are in Cameroon: Mysuru, Benoni.",0,Cameroon,"('Benoni', 'Mysuru')",1,0
"Exactly 2 of the following cities are in Russia: Voronezh, Kemerovo.",1,Russia,"('Kemerovo', 'Voronezh')",2,2
"Exactly 2 of the following cities are in Fiji: Mohammadpur, Saratov.",0,Fiji,"('Mohammadpur', 'Saratov')",2,0
"Exactly 2 of the following cities are in Finland: Pingliang, Barranquilla.",0,Finland,"('Barranquilla', 'Pingliang')",2,0
"Exactly 1 of the following cities are in Lithuania: Vilnius, Kunshan.",1,Lithuania,"('Kunshan', 'Vilnius')",1,1
"Exactly 0 of the following cities are in Zambia: Ndola, Lusaka.",0,Zambia,"('Lusaka', 'Ndola')",0,2
"Exactly 0 of the following cities are in Saint Kitts and Nevis: Jamshedpur, Sorocaba.",1,Saint Kitts and Nevis,"('Jamshedpur', 'Sorocaba')",0,0
"Exactly 1 of the following cities are in Latvia: Chuxiong, Mianzhu, Deyang, Sichuan.",0,Latvia,"('Chuxiong', 'Mianzhu, Deyang, Sichuan')",1,0
"Exactly 2 of the following cities are in Belarus: Homyel', Serang.",0,Belarus,"(""Homyel'"", 'Serang')",2,1
"Exactly 2 of the following cities are in the Democratic Republic of the Congo: Surat, Bukavu.",0,the Democratic Republic of the Congo,"('Bukavu', 'Surat')",2,1
"Exactly 1 of the following cities are in Gabon: Libreville, Tucson.",1,Gabon,"('Libreville', 'Tucson')",1,1
"Exactly 0 of the following cities are in Djibouti: Shymkent, Balbala.",0,Djibouti,"('Balbala', 'Shymkent')",0,1
"Exactly 2 of the following cities are in Venezuela: Maturin, Ciudad Guayana.",1,Venezuela,"('Ciudad Guayana', 'Maturin')",2,2
"Exactly 2 of the following cities are in Chile: Puente Alto, Rui'an.",0,Chile,"('Puente Alto', ""Rui'an"")",2,1
"Exactly 0 of the following cities are in the United Arab Emirates: Abu Dhabi, Sharjah.",0,the United Arab Emirates,"('Abu Dhabi', 'Sharjah')",0,2
"Exactly 1 of the following cities are in Australia: Latakia, Gold Coast.",1,Australia,"('Gold Coast', 'Latakia')",1,1
"Exactly 1 of the following cities are in Sudan: Khartoum, Omdurman.",0,Sudan,"('Khartoum', 'Omdurman')",1,2
"Exactly 1 of the following cities are in Peru: Callao, Chiclayo.",0,Peru,"('Callao', 'Chiclayo')",1,2
"Exactly 1 of the following cities are in the Dominican Republic: Maracaibo, Nyala.",0,the Dominican Republic,"('Maracaibo', 'Nyala')",1,0
"Exactly 1 of the following cities are in Jordan: Caloocan, Zarqa.",1,Jordan,"('Caloocan', 'Zarqa')",1,1
"Exactly 1 of the following cities are in Azerbaijan: Baku, Bloemfontein.",1,Azerbaijan,"('Baku', 'Bloemfontein')",1,1
"Exactly 1 of the following cities are in Belarus: Indianapolis, Homyel'.",1,Belarus,"(""Homyel'"", 'Indianapolis')",1,1
"Exactly 0 of the following cities are in Yemen: Al Hudaydah, Ibb.",0,Yemen,"('Al Hudaydah', 'Ibb')",0,2
"Exactly 2 of the following cities are in China: Sanmenxia, Shanghai.",1,China,"('Sanmenxia', 'Shanghai')",2,2
"Exactly 0 of the following cities are in Lebanon: Ra's Bayrut, Beirut.",0,Lebanon,"('Beirut', ""Ra's Bayrut"")",0,2
"Exactly 1 of the following cities are in Cambodia: Phnom Penh, Calumbo.",1,Cambodia,"('Calumbo', 'Phnom Penh')",1,1
"Exactly 0 of the following cities are in Portugal: Bandar Lampung, Lubango.",1,Portugal,"('Bandar Lampung', 'Lubango')",0,0
"Exactly 2 of the following cities are in Poland: Kampung Baru Subang, Coyoacan.",0,Poland,"('Coyoacan', 'Kampung Baru Subang')",2,0
"Exactly 0 of the following cities are in Russia: Qingdao, Barnaul.",0,Russia,"('Barnaul', 'Qingdao')",0,1
"Exactly 0 of the following cities are in Spain: Ahvaz, UEruemqi.",1,Spain,"('Ahvaz', 'UEruemqi')",0,0
"Exactly 2 of the following cities are in the United States: Zhoushan, Caloocan.",0,the United States,"('Caloocan', 'Zhoushan')",2,0
"Exactly 0 of the following cities are in Iceland: Suginami, Borama.",1,Iceland,"('Borama', 'Suginami')",0,0
"Exactly 2 of the following cities are in Finland: Helsinki, Hue.",0,Finland,"('Helsinki', 'Hue')",2,1
"Exactly 1 of the following cities are in Angola: Maianga, Acapulco de Juarez.",1,Angola,"('Acapulco de Juarez', 'Maianga')",1,1
"Exactly 0 of the following cities are in Niger: Culiacan, Taguig.",1,Niger,"('Culiacan', 'Taguig')",0,0
"Exactly 2 of the following cities are in Costa Rica: Oklahoma City, Tyumen.",0,Costa Rica,"('Oklahoma City', 'Tyumen')",2,0
"Exactly 1 of the following cities are in Peru: Pretoria, Camama.",0,Peru,"('Camama', 'Pretoria')",1,0
"Exactly 0 of the following cities are in Greece: Soweto, Hanzhong.",1,Greece,"('Hanzhong', 'Soweto')",0,0
"Exactly 0 of the following cities are in Romania: Bucharest, Lome.",0,Romania,"('Bucharest', 'Lome')",0,1
"Exactly 0 of the following cities are in Egypt: Shubra al Khaymah, Port Said.",0,Egypt,"('Port Said', 'Shubra al Khaymah')",0,2
"Exactly 0 of the following cities are in Peru: Chiclayo, Piura.",0,Peru,"('Chiclayo', 'Piura')",0,2
"Exactly 1 of the following cities are in Hungary: Pest, Chizhou.",1,Hungary,"('Chizhou', 'Pest')",1,1
"Exactly 2 of the following cities are in Mexico: Tijuana, Victoria de Durango.",1,Mexico,"('Tijuana', 'Victoria de Durango')",2,2
"Exactly 1 of the following cities are in Tonga: Guli, Harbin.",0,Tonga,"('Guli', 'Harbin')",1,0
"Exactly 0 of the following cities are in Burkina Faso: Bhayandar, Bobo-Dioulasso.",0,Burkina Faso,"('Bhayandar', 'Bobo-Dioulasso')",0,1
"Exactly 2 of the following cities are in Colombia: Ibague, Sanya.",0,Colombia,"('Ibague', 'Sanya')",2,1
"Exactly 2 of the following cities are in Sudan: Khartoum North, Hefei.",0,Sudan,"('Hefei', 'Khartoum North')",2,1
"Exactly 1 of the following cities are in Iran: Kermanshah, Tabriz.",0,Iran,"('Kermanshah', 'Tabriz')",1,2
"Exactly 0 of the following cities are in Nicaragua: Helsinki, Mazar-e Sharif.",1,Nicaragua,"('Helsinki', 'Mazar-e Sharif')",0,0
"Exactly 1 of the following cities are in Madagascar: Ecatepec de Morelos, Antananarivo.",1,Madagascar,"('Antananarivo', 'Ecatepec de Morelos')",1,1
"Exactly 1 of the following cities are in Afghanistan: Mazar-e Sharif, Izmir.",1,Afghanistan,"('Izmir', 'Mazar-e Sharif')",1,1
"Exactly 0 of the following cities are in the Bahamas: Seoul, Nanchong.",1,the Bahamas,"('Nanchong', 'Seoul')",0,0
"Exactly 0 of the following cities are in India: Loni, Bhayandar.",0,India,"('Bhayandar', 'Loni')",0,2
"Exactly 2 of the following cities are in Nicaragua: Kuala Lumpur, Shijiazhuang.",0,Nicaragua,"('Kuala Lumpur', 'Shijiazhuang')",2,0
"Exactly 1 of the following cities are in Kuwait: Ulyanovsk, Huaihua.",0,Kuwait,"('Huaihua', 'Ulyanovsk')",1,0
"Exactly 0 of the following cities are in the United Kingdom: Stockholm, Gujrat.",1,the United Kingdom,"('Gujrat', 'Stockholm')",0,0
"Exactly 0 of the following cities are in Iraq: Sulaymaniyah, Rajshahi.",0,Iraq,"('Rajshahi', 'Sulaymaniyah')",0,1
"Exactly 0 of the following cities are in Guatemala: Huainan, Luancheng.",1,Guatemala,"('Huainan', 'Luancheng')",0,0
"Exactly 0 of the following cities are in Sweden: Bandar Lampung, Juiz de Fora.",1,Sweden,"('Bandar Lampung', 'Juiz de Fora')",0,0
"Exactly 1 of the following cities are in Costa Rica: Pune, Shantou.",0,Costa Rica,"('Pune', 'Shantou')",1,0
"Exactly 2 of the following cities are in the Philippines: Taguig, Pasig City.",1,the Philippines,"('Pasig City', 'Taguig')",2,2
"Exactly 0 of the following cities are in Malta: Bahawalpur, Teni.",1,Malta,"('Bahawalpur', 'Teni')",0,0
"Exactly 0 of the following cities are in Cambodia: Phnom Penh, Algiers.",0,Cambodia,"('Algiers', 'Phnom Penh')",0,1
"Exactly 2 of the following cities are in Lebanon: Mogadishu, Ra's Bayrut.",0,Lebanon,"('Mogadishu', ""Ra's Bayrut"")",2,1
"Exactly 1 of the following cities are in Dominica: Lodz, Bobo-Dioulasso.",0,Dominica,"('Bobo-Dioulasso', 'Lodz')",1,0
"Exactly 0 of the following cities are in Botswana: Gwalior, Orenburg.",1,Botswana,"('Gwalior', 'Orenburg')",0,0
"Exactly 2 of the following cities are in Benin: Huzhou, Cotonou.",0,Benin,"('Cotonou', 'Huzhou')",2,1
"Exactly 0 of the following cities are in Brazil: Maceio, Uberlandia.",0,Brazil,"('Maceio', 'Uberlandia')",0,2
"Exactly 0 of the following cities are in Cape Verde: Bamako, Pingdingshan.",1,Cape Verde,"('Bamako', 'Pingdingshan')",0,0
"Exactly 0 of the following cities are in Uganda: Sagamihara, Nansana.",0,Uganda,"('Nansana', 'Sagamihara')",0,1
"Exactly 1 of the following cities are in Thailand: Ufa, Bangkok.",1,Thailand,"('Bangkok', 'Ufa')",1,1
"Exactly 1 of the following cities are in Samoa: Saratov, Culiacan.",0,Samoa,"('Culiacan', 'Saratov')",1,0
"Exactly 0 of the following cities are in China: Bijie, Longyan.",0,China,"('Bijie', 'Longyan')",0,2
"Exactly 1 of the following cities are in Bulgaria: Sofia, Ziyang.",1,Bulgaria,"('Sofia', 'Ziyang')",1,1
"Exactly 1 of the following cities are in Saudi Arabia: Ha'il, Mianzhu, Deyang, Sichuan.",1,Saudi Arabia,"(""Ha'il"", 'Mianzhu, Deyang, Sichuan')",1,1
"Exactly 0 of the following cities are in Turkey: Helsinki, Mengzi.",1,Turkey,"('Helsinki', 'Mengzi')",0,0
"Exactly 1 of the following cities are in Madagascar: Antananarivo, Weinan.",1,Madagascar,"('Antananarivo', 'Weinan')",1,1
"Exactly 2 of the following cities are in Spain: Bannu, Ufa.",0,Spain,"('Bannu', 'Ufa')",2,0
"Exactly 2 of the following cities are in Burkina Faso: Bobo-Dioulasso, Barnaul.",0,Burkina Faso,"('Barnaul', 'Bobo-Dioulasso')",2,1
"Exactly 1 of the following cities are in Zimbabwe: Harare, Anshan.",1,Zimbabwe,"('Anshan', 'Harare')",1,1
"Exactly 2 of the following cities are in Serbia: Borivli, Jabalpur.",0,Serbia,"('Borivli', 'Jabalpur')",2,0
"Exactly 0 of the following cities are in Nigeria: Benin City, Maiduguri.",0,Nigeria,"('Benin City', 'Maiduguri')",0,2
"Exactly 1 of the following cities are in Djibouti: Balbala, UEskuedar.",1,Djibouti,"('Balbala', 'UEskuedar')",1,1
